Entidad,Fecha,Temperatura,Precipitacion,D0,D1,D2,D3,D4,Area_total_afectada_sequias,IEA
Chiapas,2003-10-01,24.187293758054345,253.4,44.42,0.0,0.0,0.0,0.0,44.42,10.958666666666666
Chiapas,2003-11-01,23.400310457516344,155.4,38.7,0.0,0.0,0.0,0.0,38.7,2.708
Chiapas,2003-12-01,21.13285371691772,53.1,0.0,0.0,0.0,0.0,0.0,100.0,0.14933333333333335
Chiapas,2004-01-01,22.071420755317334,45.689250531768764,24.19,0.0,0.0,0.0,0.0,24.189999999999998,0.6893333333333334
Chiapas,2004-02-01,22.795046154528915,42.34225885581404,0.0,0.0,0.0,0.0,0.0,100.0,0.9500000000000001
Chiapas,2004-03-01,24.180105571847506,31.1,16.72,0.0,0.0,0.0,0.0,16.72,2.8226666666666667
Chiapas,2004-04-01,25.02918061423589,42.8,0.0,0.0,0.0,0.0,0.0,0.0,4.97
Chiapas,2004-05-01,25.012715480457413,193.80348291158373,0.0,0.0,0.0,0.0,0.0,0.0,8.130666666666666
Chiapas,2004-06-01,24.7238732316534,250.2,12.28,0.0,0.0,0.0,0.0,12.280000000000001,4.174333333333333
Chiapas,2004-07-01,24.514158501658123,249.1,27.04,0.0,0.0,0.0,0.0,27.040000000000006,11.420333333333334
Chiapas,2004-08-01,25.049226210896457,195.7,99.66,0.0,0.0,0.0,0.0,99.66,20.461333333333332
Chiapas,2004-09-01,24.545816506161334,310.8,29.06,70.25,0.0,0.0,0.0,99.31,24.172666666666668
Chiapas,2004-10-01,24.4213449514505,235.2,38.67,61.12,0.0,0.0,0.0,99.79,18.109333333333336
Chiapas,2004-11-01,23.082608351787414,69.1,46.77,53.23,0.0,0.0,0.0,100.0,12.248333333333335
Chiapas,2004-12-01,22.31905650022101,48.0,45.3,54.7,0.0,0.0,0.0,100.0,4.850666666666666
Chiapas,2005-01-01,21.77898701669357,8.5,27.84,70.99,0.0,0.0,0.0,98.83,5.728333333333333
Chiapas,2005-02-01,23.13606512975561,19.7,0.04,96.63,3.2,0.0,0.0,99.87,6.582
Chiapas,2005-03-01,25.22914409918947,33.8,12.04,83.38,4.0,0.0,0.0,99.42,4.685666666666667
Chiapas,2005-04-01,25.489592451609692,47.4,45.51,48.77,5.02,0.0,0.0,99.3,1.4906666666666668
Chiapas,2005-05-01,25.492412216666246,158.4,38.3,54.34,6.57,0.0,0.0,99.21,2.7586666666666666
Chiapas,2005-06-01,25.183130723443213,413.4,37.13,3.36,0.0,0.0,0.0,40.49,22.461666666666662
Chiapas,2005-07-01,24.40298964928148,350.8,5.07,0.0,0.0,0.0,0.0,5.069999999999993,9.309333333333333
Chiapas,2005-08-01,24.427537433423772,338.9,0.0,0.0,0.0,0.0,0.0,0.0,2.3813333333333335
Chiapas,2005-09-01,24.203839194264255,362.7,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333335
Chiapas,2005-10-01,23.13652551690226,315.0,22.41,0.0,0.0,0.0,0.0,22.409999999999997,0.018000000000000002
Chiapas,2005-11-01,22.51947848082431,56.8,22.21,0.0,0.0,0.0,0.0,22.209999999999994,0.001
Chiapas,2005-12-01,22.471427496849994,85.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chiapas,2006-01-01,24.176395566943413,78.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chiapas,2006-02-01,23.861417312333675,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chiapas,2006-03-01,24.715639837313226,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chiapas,2006-04-01,27.111090514283887,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.18533333333333335
Chiapas,2006-05-01,27.06271156278932,229.7,0.0,0.0,0.0,0.0,0.0,0.0,0.24
Chiapas,2006-06-01,25.853932838080034,447.0,0.68,0.0,0.0,0.0,0.0,0.6800000000000068,0.8853333333333332
Chiapas,2006-07-01,26.146992815224536,356.7,0.0,2.05,0.0,0.0,0.0,2.049999999999997,0.38866666666666666
Chiapas,2006-08-01,26.46971489661066,285.1,29.82,6.6,0.0,0.0,0.0,36.41,0.09999999999999999
Chiapas,2006-09-01,26.36781889823272,339.4,47.77,10.3,0.0,0.0,0.0,58.07,0.0
Chiapas,2006-10-01,26.180291339761332,323.5,38.78,3.97,0.0,0.0,0.0,42.75,0.02366666666666667
Chiapas,2006-11-01,24.037205053370744,94.4,45.57,17.62,0.0,0.0,0.0,63.19,0.008333333333333333
Chiapas,2006-12-01,23.475982068693924,71.3,12.65,11.34,0.0,0.0,0.0,23.989999999999995,0.0
Chiapas,2007-01-01,23.174502615095708,104.0,16.54,14.23,0.0,0.0,0.0,30.769999999999996,0.005
Chiapas,2007-02-01,24.320626837987177,31.6,25.97,18.85,11.1,0.0,0.0,55.89,0.015333333333333336
Chiapas,2007-03-01,25.66709231757794,33.4,40.7,14.58,18.71,0.0,0.0,73.96000000000001,1.8613333333333335
Chiapas,2007-04-01,27.614393342545814,58.5,20.85,31.11,40.81,0.0,0.0,92.76,3.5423333333333336
Chiapas,2007-05-01,27.922331410362148,148.0,20.34,54.02,20.01,0.0,0.0,94.37,5.4926666666666675
Chiapas,2007-06-01,26.723676394915188,256.6,20.17,50.06,13.07,11.31,0.0,94.59,12.348666666666668
Chiapas,2007-07-01,26.296252879273027,279.3,18.59,9.04,28.36,5.43,0.0,61.43,21.534666666666666
Chiapas,2007-08-01,25.825847990766533,459.1,20.74,25.58,0.76,0.0,0.0,47.08,15.705333333333334
Chiapas,2007-09-01,25.70898944861535,368.3,65.21,34.79,0.0,0.0,0.0,100.0,9.960333333333333
Chiapas,2007-10-01,24.62090399696214,503.2,0.0,0.0,0.0,0.0,0.0,0.0,4.633333333333333
Chiapas,2007-11-01,23.87734228299539,41.436528113388626,16.13,7.26,0.0,0.0,0.0,23.400000000000006,1.0966666666666667
Chiapas,2007-12-01,23.047672472140633,19.2,33.74,9.01,0.0,0.0,0.0,42.74,0.18966666666666665
Chiapas,2008-01-01,22.985962301199432,69.9,21.95,0.0,0.0,0.0,0.0,21.950000000000003,3.6053333333333337
Chiapas,2008-02-01,24.302259401574673,50.6,48.05,4.74,0.0,0.0,0.0,52.83,3.6993333333333336
Chiapas,2008-03-01,24.372139386983058,33.3,7.38,1.49,0.0,0.0,0.0,8.870000000000005,7.403
Chiapas,2008-04-01,26.652267468033262,90.8,13.86,1.75,0.0,0.0,0.0,15.599999999999994,5.480333333333333
Chiapas,2008-05-01,27.155591396957835,203.2,14.18,1.95,0.0,0.0,0.0,16.129999999999995,2.8026666666666666
Chiapas,2008-06-01,24.84097445645733,431.3,1.89,0.0,0.0,0.0,0.0,1.8900000000000006,0.799
Chiapas,2008-07-01,24.612425994499837,390.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1896666666666669
Chiapas,2008-08-01,25.750264278828382,315.8,0.0,0.0,0.0,0.0,0.0,0.0,0.49833333333333335
Chiapas,2008-09-01,25.21223795529872,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104
Chiapas,2008-10-01,23.784286848478473,224.2,22.05,0.0,0.0,0.0,0.0,22.049999999999997,0.02366666666666667
Chiapas,2008-11-01,22.40562097862876,25.8,28.13,0.43,0.0,0.0,0.0,28.569999999999993,0.123
Chiapas,2008-12-01,21.503240360509437,34.0,88.1,8.6,0.0,0.0,0.0,96.69,0.15166666666666667
Chiapas,2009-01-01,22.039646747449595,47.0,70.04,26.57,0.0,0.0,0.0,96.61,0.045000000000000005
Chiapas,2009-02-01,22.948865314066506,18.5,69.68,26.58,0.0,0.0,0.0,96.26,0.3236666666666667
Chiapas,2009-03-01,23.836059510169434,29.0,63.5,26.91,0.0,0.0,0.0,90.41,2.503
Chiapas,2009-04-01,26.05,27.0,53.35,33.77,3.27,0.0,0.0,90.39,4.400333333333333
Chiapas,2009-05-01,26.481278056045745,168.1,28.47,25.51,3.27,0.0,0.0,57.25,0.571
Chiapas,2009-06-01,26.009037747442587,369.0,31.18,9.49,3.27,0.0,0.0,43.94,1.1563333333333334
Chiapas,2009-07-01,24.606891058954254,214.5,77.02,9.66,3.08,0.0,0.0,89.76,1.112
Chiapas,2009-08-01,25.90040367938344,333.7,11.99,73.72,7.21,0.0,0.0,92.91,1.5693333333333335
Chiapas,2009-09-01,26.092210650127356,300.0,10.89,3.9,69.86,3.54,0.0,88.19,1.0273333333333332
Chiapas,2009-10-01,25.23944084615036,245.9,4.81,9.64,54.21,23.01,0.0,91.67,0.5076666666666666
Chiapas,2009-11-01,23.167049088485143,142.0,12.97,17.72,58.04,11.27,0.0,100.0,0.18366666666666667
Chiapas,2009-12-01,22.420626645783997,58.4,3.74,48.79,34.7,12.76,0.0,100.0,0.157
Chiapas,2010-01-01,20.971819156117757,45.1,0.0,31.28,52.63,16.09,0.0,100.0,0.39533333333333337
Chiapas,2010-02-01,23.314605243623532,17.8,0.0,28.08,44.28,27.64,0.0,100.0,0.3076666666666667
Chiapas,2010-03-01,24.015295081264902,14.8,0.0,28.08,43.58,28.34,0.0,100.0,0.47400000000000003
Chiapas,2010-04-01,26.705792802056024,70.4,11.81,25.47,40.19,22.53,0.0,100.0,0.14266666666666666
Chiapas,2010-05-01,26.715315761586083,186.4,24.29,13.31,50.48,11.93,0.0,100.0,2.7933333333333334
Chiapas,2010-06-01,26.394516597050675,507.5,9.16,16.64,31.45,5.44,0.0,62.69,1.8923333333333332
Chiapas,2010-07-01,25.302059161508758,395.1,3.31,1.05,0.98,2.35,0.0,7.689999999999998,0.8156666666666667
Chiapas,2010-08-01,24.8891423739201,756.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3476666666666666
Chiapas,2010-09-01,25.102500259713615,559.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2543333333333333
Chiapas,2010-10-01,23.861205048178803,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.14
Chiapas,2010-11-01,22.94853266362216,89.9,0.0,0.0,0.0,0.0,0.0,0.0,0.18133333333333335
Chiapas,2010-12-01,21.441691066953243,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.09899999999999999
Chiapas,2011-01-01,22.222995674225594,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18433333333333332
Chiapas,2011-02-01,23.12149760804206,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.16933333333333334
Chiapas,2011-03-01,24.364268512057983,84.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6880000000000001
Chiapas,2011-04-01,26.14017691608274,74.2,49.18,33.31,0.0,0.0,0.0,82.5,0.0
Chiapas,2011-05-01,27.65306936192539,149.5,27.83,15.99,0.0,0.0,0.0,43.83,4.221666666666667
Chiapas,2011-06-01,25.402589504286723,300.6,57.75,5.77,0.0,0.0,0.0,63.52,6.8486666666666665
Chiapas,2011-07-01,25.292544387584478,458.5,11.76,0.1,0.0,0.0,0.0,11.86,2.352
Chiapas,2011-08-01,24.879512884606477,433.7,9.49,0.17,0.0,0.0,0.0,9.670000000000002,0.33466666666666667
Chiapas,2011-09-01,24.857380690005712,422.3,0.0,0.0,0.0,0.0,0.0,0.0,0.06566666666666666
Chiapas,2011-10-01,23.02046065975349,273.7,0.0,0.0,0.0,0.0,0.0,0.0,0.042666666666666665
Chiapas,2011-11-01,23.015946698962793,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.10066666666666667
Chiapas,2011-12-01,21.165213614918706,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.119
Chiapas,2012-01-01,23.2,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.18066666666666664
Chiapas,2012-02-01,23.6,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.238
Chiapas,2012-03-01,24.4,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.773
Chiapas,2012-04-01,23.5,57.8,1.63,0.0,0.0,0.0,0.0,1.6299999999999955,2.1413333333333333
Chiapas,2012-05-01,26.2,181.1,0.0,0.0,0.0,0.0,0.0,0.0,0.48600000000000004
Chiapas,2012-06-01,25.3,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16466666666666666
Chiapas,2012-07-01,25.3,211.8,0.0,0.0,0.0,0.0,0.0,0.0,0.18800000000000003
Chiapas,2012-08-01,25.4,418.1,0.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999995
Chiapas,2012-09-01,25.1,321.3,0.0,0.0,0.0,0.0,0.0,0.0,0.16633333333333333
Chiapas,2012-10-01,24.6,194.4,0.0,0.0,0.0,0.0,0.0,0.0,0.12666666666666668
Chiapas,2012-11-01,22.6,29.0,6.13,0.0,0.0,0.0,0.0,6.1299999999999955,0.09866666666666668
Chiapas,2012-12-01,23.15,57.720000000000006,6.07,0.0,0.0,0.0,0.0,6.069999999999993,0.13066666666666668
Chiapas,2013-01-01,22.83740999999999,59.00999999999999,28.86,0.0,0.0,0.0,0.0,28.86,0.4693333333333333
Chiapas,2013-02-01,24.357495649802075,16.9,17.08,11.53,0.0,0.0,0.0,28.61,0.5216666666666666
Chiapas,2013-03-01,24.5,15.73,36.17,3.55,0.0,0.0,0.0,39.72,1.9893333333333334
Chiapas,2013-04-01,26.9,29.6,65.27,3.57,0.0,0.0,0.0,68.84,3.9643333333333337
Chiapas,2013-05-01,26.7,214.62,19.42,0.0,0.0,0.0,0.0,19.42,10.927999999999999
Chiapas,2013-06-01,25.8,339.3,8.25,0.0,0.0,0.0,0.0,8.25,1.5406666666666666
Chiapas,2013-07-01,25.5,248.4,8.02,0.0,0.0,0.0,0.0,8.019999999999996,1.5649999999999997
Chiapas,2013-08-01,25.5,309.9,5.35,0.0,0.0,0.0,0.0,5.349999999999994,0.8036666666666666
Chiapas,2013-09-01,25.1,394.9,0.81,0.0,0.0,0.0,0.0,0.8100000000000023,0.5063333333333334
Chiapas,2013-10-01,25.5,299.5,0.88,0.0,0.0,0.0,0.0,0.8799999999999955,0.4283333333333333
Chiapas,2013-11-01,23.9,193.2,0.86,0.0,0.0,0.0,0.0,0.8599999999999994,0.49866666666666665
Chiapas,2013-12-01,22.8,157.8,0.0,0.0,0.0,0.0,0.0,0.0,0.501
Chiapas,2014-01-01,21.5,67.33,0.0,0.0,0.0,0.0,0.0,0.0,0.2876666666666667
Chiapas,2014-02-01,24.3,19.610000000000003,0.28,0.0,0.0,0.0,0.0,0.28000000000000114,0.49333333333333335
Chiapas,2014-03-01,25.7,37.85999999999999,15.3,0.0,0.0,0.0,0.0,15.299999999999997,3.167666666666667
Chiapas,2014-04-01,26.8,93.61999999999999,2.06,0.0,0.0,0.0,0.0,2.0600000000000023,0.18533333333333335
Chiapas,2014-05-01,26.2,262.27,1.94,0.0,0.0,0.0,0.0,1.9399999999999977,0.017666666666666667
Chiapas,2014-06-01,25.8,348.1499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.082
Chiapas,2014-07-01,25.4,149.98,3.51,0.0,0.0,0.0,0.0,3.510000000000005,0.9413333333333332
Chiapas,2014-08-01,25.4,225.45000000000007,14.82,0.0,0.0,0.0,0.0,14.819999999999993,2.8209999999999997
Chiapas,2014-09-01,25.0,461.7000000000001,10.13,0.0,0.0,0.0,0.0,10.129999999999995,3.1513333333333335
Chiapas,2014-10-01,24.3,291.5,3.31,0.0,0.0,0.0,0.0,3.3100000000000023,1.8130000000000004
Chiapas,2014-11-01,22.9,80.13000000000002,2.53,0.0,0.0,0.0,0.0,2.530000000000001,1.139
Chiapas,2014-12-01,21.4,18.489999999999995,2.53,0.0,0.0,0.0,0.0,2.530000000000001,0.6596666666666666
Chiapas,2015-01-01,21.8,82.53000000000002,11.93,0.0,0.0,0.0,0.0,11.930000000000007,0.275
Chiapas,2015-02-01,22.3,30.970000000000006,12.32,0.0,0.0,0.0,0.0,12.319999999999993,0.288
Chiapas,2015-03-01,24.5,52.879999999999995,29.63,4.03,0.0,0.0,0.0,29.629999999999995,0.618
Chiapas,2015-04-01,26.7,80.64,23.85,2.53,0.0,0.0,0.0,26.379999999999995,0.035666666666666666
Chiapas,2015-05-01,26.5,126.93,29.85,4.03,0.0,0.0,0.0,31.36,0.63
Chiapas,2015-06-01,25.9,206.94000000000003,36.86,9.47,0.0,0.0,0.0,46.33,2.3256666666666668
Chiapas,2015-07-01,25.7,134.66,55.29,24.07,1.68,0.0,0.0,81.03999999999999,7.640000000000001
Chiapas,2015-08-01,26.1,196.49,29.68,41.11,18.85,0.0,0.0,89.65,9.678666666666667
Chiapas,2015-09-01,25.5,341.07,37.01,38.23,14.41,0.0,0.0,89.65,8.723333333333333
Chiapas,2015-10-01,25.3,247.05999999999995,48.58,17.8,9.6,0.0,0.0,75.98,6.188666666666667
Chiapas,2015-11-01,25.2,150.27000000000004,21.64,17.84,3.62,0.0,0.0,43.1,4.164666666666666
Chiapas,2015-12-01,23.7,90.61000000000001,13.86,5.13,2.34,0.0,0.0,21.33,1.6076666666666666
Chiapas,2016-01-01,22.9,33.93000000000001,16.36,3.07,0.49,0.0,0.0,19.92,0.8709999999999999
Chiapas,2016-02-01,23.0,26.599999999999998,20.74,5.24,1.27,0.0,0.0,27.239999999999995,1.1506666666666667
Chiapas,2016-03-01,26.5,30.010000000000005,29.24,12.12,1.27,0.0,0.0,42.62,2.618
Chiapas,2016-04-01,27.9,28.920000000000005,30.45,23.72,9.29,0.0,0.0,63.47,4.384333333333334
Chiapas,2016-05-01,28.3,143.79999999999995,20.85,19.1,10.88,0.0,0.0,50.83,6.175333333333334
Chiapas,2016-06-01,26.2,281.86999999999995,44.87,15.73,7.39,0.0,0.0,67.99000000000001,0.9616666666666666
Chiapas,2016-07-01,26.3,177.8,51.63,21.64,2.04,0.0,0.0,75.32,1.5866666666666667
Chiapas,2016-08-01,26.1,306.74,20.67,7.67,1.65,0.0,0.0,29.989999999999995,1.3383333333333336
Chiapas,2016-09-01,25.7,314.7199999999999,18.1,3.85,1.18,0.0,0.0,23.129999999999995,0.6983333333333333
Chiapas,2016-10-01,25.3,127.98999999999998,31.9,15.59,1.18,0.0,0.0,48.67,0.3196666666666667
Chiapas,2016-11-01,24.2,91.66000000000001,34.02,17.11,0.0,0.0,0.0,51.13,0.3173333333333333
Chiapas,2016-12-01,23.8,50.199999999999996,47.75,17.19,0.0,0.0,0.0,64.95,0.6263333333333333
Chiapas,2017-01-01,23.3,36.76,34.54,3.8,0.32,0.0,0.0,38.66,0.7903333333333333
Chiapas,2017-02-01,25.0,8.09,38.07,7.27,2.45,0.0,0.0,47.79,0.7003333333333334
Chiapas,2017-03-01,25.4,23.1,39.94,9.2,2.84,0.0,0.0,51.97,1.471
Chiapas,2017-04-01,26.3,63.97999999999999,37.83,6.65,0.3,0.0,0.0,44.78,0.328
Chiapas,2017-05-01,27.3,262.28,26.75,1.79,0.0,0.0,0.0,28.549999999999997,0.296
Chiapas,2017-06-01,26.0,409.43999999999994,33.22,1.36,0.0,0.0,0.0,34.56999999999999,0.05566666666666667
Chiapas,2017-07-01,25.9,254.30999999999995,23.83,0.0,0.0,0.0,0.0,23.83,0.12733333333333333
Chiapas,2017-08-01,26.1,249.21,32.9,0.0,0.0,0.0,0.0,32.900000000000006,0.05533333333333334
Chiapas,2017-09-01,26.0,401.71000000000004,34.4,0.0,0.0,0.0,0.0,34.400000000000006,0.02666666666666667
Chiapas,2017-10-01,25.1,228.82999999999998,25.56,0.0,0.0,0.0,0.0,25.560000000000002,0.013666666666666667
Chiapas,2017-11-01,23.8,37.87,22.83,0.0,0.0,0.0,0.0,22.83,0.02866666666666667
Chiapas,2017-12-01,22.8,18.4,40.1,0.0,0.0,0.0,0.0,40.1,0.06933333333333333
Chiapas,2018-01-01,21.8,99.63,10.49,0.0,0.0,0.0,0.0,10.489999999999995,0.024333333333333335
Chiapas,2018-02-01,24.7,20.019999999999992,14.43,0.0,0.0,0.0,0.0,14.430000000000007,0.06999999999999999
Chiapas,2018-03-01,26.1,30.139999999999997,17.02,0.0,0.0,0.0,0.0,17.019999999999996,0.883
Chiapas,2018-04-01,26.5,101.72999999999999,12.95,0.0,0.0,0.0,0.0,12.950000000000003,0.04566666666666666
Chiapas,2018-05-01,26.9,165.16000000000003,24.86,0.0,0.0,0.0,0.0,24.86,0.7186666666666667
Chiapas,2018-06-01,25.8,237.81000000000003,52.12,12.83,0.0,0.0,0.0,64.95,1.1353333333333333
Chiapas,2018-07-01,26.0,117.81,49.7,29.86,5.2,0.0,0.0,84.76,3.8953333333333333
Chiapas,2018-08-01,25.7,256.97999999999996,14.95,37.38,20.69,2.46,0.0,75.53,7.524000000000001
Chiapas,2018-09-01,25.8,300.99999999999994,22.14,22.8,29.78,2.46,0.0,77.18,4.691333333333334
Chiapas,2018-10-01,25.3,224.88,21.29,22.05,23.45,4.72,0.0,71.5,2.959666666666667
Chiapas,2018-11-01,24.7,118.38000000000001,13.64,22.31,22.13,2.26,0.0,60.34,2.998333333333333
Chiapas,2018-12-01,22.4,31.73,28.61,18.77,9.28,1.98,0.0,58.64,1.642666666666667
Chiapas,2019-01-01,23.0,39.760000000000005,23.43,15.71,11.52,1.98,0.0,52.63,0.5156666666666666
Chiapas,2019-02-01,24.8,28.470000000000002,35.3,16.01,11.02,4.0,0.0,66.33,0.4426666666666666
Chiapas,2019-03-01,25.4,34.59,26.44,24.83,12.85,2.78,0.0,66.9,2.356
Chiapas,2019-04-01,26.5,13.959999999999997,28.13,34.37,17.45,3.62,0.0,83.56,11.834666666666665
Chiapas,2019-05-01,27.7,200.35000000000002,26.68,25.94,12.26,2.01,0.0,66.9,7.421333333333333
Chiapas,2019-06-01,26.6,277.02,38.98,19.92,7.31,1.45,0.0,67.66,0.5496666666666666
Chiapas,2019-07-01,26.3,142.6,31.69,38.78,7.31,1.45,0.0,79.24,3.595
Chiapas,2019-08-01,26.7,236.5,28.82,39.14,11.65,2.5,0.0,82.11,4.553
Chiapas,2019-09-01,26.3,308.2,26.29,33.94,17.46,2.74,0.0,80.43,5.6323333333333325
Chiapas,2019-10-01,25.8,359.7,23.22,29.17,10.24,1.6,0.0,64.22999999999999,2.506333333333333
Chiapas,2019-11-01,24.8,66.5,22.77,24.14,6.8,0.86,0.0,54.57,1.502
Chiapas,2019-12-01,23.2,59.7,25.68,7.53,0.02,0.0,0.0,33.239999999999995,0.8456666666666667
Chiapas,2020-01-01,24.5,28.4,31.24,4.43,0.16,0.0,0.0,35.83,0.7996666666666666
Chiapas,2020-02-01,25.3,46.9,24.96,3.53,0.24,0.0,0.0,28.730000000000004,1.0199999999999998
Chiapas,2020-03-01,25.6,21.0,24.9,3.52,0.24,0.0,0.0,28.650000000000006,1.321
Chiapas,2020-04-01,27.8,32.4,51.97,10.8,0.1,0.0,0.0,62.87,0.7533333333333333
Chiapas,2020-05-01,27.3,239.4,0.0,0.0,0.0,0.0,0.0,0.0,1.153
Chiapas,2020-06-01,25.8,409.1,0.0,0.0,0.0,0.0,0.0,0.0,0.48066666666666663
Chiapas,2020-07-01,26.1,182.5,24.98,0.0,0.0,0.0,0.0,24.980000000000004,1.7586666666666666
Chiapas,2020-08-01,26.0,345.9,23.72,0.0,0.0,0.0,0.0,23.72,0.9050000000000001
Chiapas,2020-09-01,25.7,373.1,16.12,0.0,0.0,0.0,0.0,16.120000000000005,1.245
Chiapas,2020-10-01,25.1,251.8,3.28,0.0,0.0,0.0,0.0,3.280000000000001,0.6163333333333334
Chiapas,2020-11-01,24.8,199.1,1.93,0.0,0.0,0.0,0.0,1.9300000000000068,0.7746666666666666
Chiapas,2020-12-01,22.4,38.3,1.93,0.0,0.0,0.0,0.0,1.9300000000000068,0.8236666666666667
Chiapas,2021-01-01,23.9,52.1,1.93,0.0,0.0,0.0,0.0,1.9300000000000068,0.9596666666666667
Chiapas,2021-02-01,24.0,17.0,19.39,0.0,0.0,0.0,0.0,19.39,1.5776666666666668
Chiapas,2021-03-01,25.4,48.7,26.53,0.0,0.0,0.0,0.0,26.53,5.832333333333334
Chiapas,2021-04-01,27.0,31.3,42.46,0.0,0.0,0.0,0.0,42.46,3.287333333333333
Chiapas,2021-05-01,26.7,230.2,1.69,0.0,0.0,0.0,0.0,1.6899999999999977,0.2806666666666667
Chiapas,2021-06-01,26.0,319.2,0.0,0.0,0.0,0.0,0.0,0.0,0.14900000000000002
Chihuahua,2002-11-01,14.651666666666667,2.7,15.71,48.25,16.88,5.0,0.91,86.76,26.02333333333333
Chihuahua,2002-12-01,11.189068100358424,18.9,14.26,48.31,16.88,5.0,0.91,85.37,22.253666666666664
Chihuahua,2003-01-01,11.205967615819036,6.8,14.26,48.31,16.88,5.0,0.91,85.37,15.006333333333332
Chihuahua,2003-02-01,12.25883126683722,28.8,14.56,48.97,13.79,5.0,0.91,83.24,13.146
Chihuahua,2003-03-01,14.387068304707915,0.8,13.74,48.78,18.59,5.0,0.91,87.01,38.193
Chihuahua,2003-04-01,19.142489994953053,3.4,19.56,52.16,22.36,5.0,0.91,100.0,61.436
Chihuahua,2003-05-01,23.58377655066476,11.0,19.55,48.46,26.08,5.0,0.91,100.0,64.89066666666668
Chihuahua,2003-06-01,25.48293311626645,36.4,19.55,47.43,27.11,5.0,0.91,100.0,45.760999999999996
Chihuahua,2003-07-01,24.911992570480177,94.1,21.89,47.54,24.66,5.01,0.9,100.0,57.027666666666676
Chihuahua,2003-08-01,24.926418333575757,73.8,0.0,0.0,0.0,0.0,0.0,100.0,68.83066666666667
Chihuahua,2003-09-01,22.5777903091061,47.7,26.54,23.54,27.2,14.49,0.0,91.77,65.31466666666667
Chihuahua,2003-10-01,18.549922646477945,67.6,18.61,19.06,10.18,11.48,4.68,64.0,43.330000000000005
Chihuahua,2003-11-01,15.872138535995159,4.4,19.06,19.11,11.02,11.38,4.68,65.24000000000001,18.049000000000003
Chihuahua,2003-12-01,10.850293597979626,0.0,0.0,0.0,0.0,0.0,0.0,100.0,17.229
Chihuahua,2004-01-01,10.565,38.39946256453434,49.23,13.98,9.74,5.93,6.7,85.59,17.337333333333333
Chihuahua,2004-02-01,11.107890000000001,18.71017110853947,0.0,0.0,0.0,0.0,0.0,100.0,2.544
Chihuahua,2004-03-01,16.77005,36.5,35.29,9.79,4.63,4.2,3.06,56.97,41.44133333333334
Chihuahua,2004-04-01,18.33785,25.5,12.07,4.0,4.98,3.58,0.0,24.629999999999995,46.427
Chihuahua,2004-05-01,23.53815,3.355206062135326,18.29,9.41,3.65,3.9,0.0,35.25,37.259
Chihuahua,2004-06-01,25.3628,74.9,17.5,6.11,5.04,3.21,0.0,31.86,20.278
Chihuahua,2004-07-01,25.234299999999998,165.5,12.46,4.39,6.1,1.4,0.0,24.36,30.724
Chihuahua,2004-08-01,24.530988,132.1,8.38,1.87,1.25,0.21,0.0,11.709999999999994,24.211333333333332
Chihuahua,2004-09-01,22.6607215,99.9,3.77,2.56,2.39,0.58,0.0,9.299999999999997,22.075
Chihuahua,2004-10-01,19.4417505,69.9,10.46,5.17,2.29,0.74,0.0,18.659999999999997,12.850666666666664
Chihuahua,2004-11-01,12.56295,59.0,12.28,5.81,0.61,0.0,0.0,18.700000000000003,3.2296666666666667
Chihuahua,2004-12-01,10.679200000000002,21.6,12.95,5.69,0.61,0.0,0.0,19.239999999999995,0.0
Chihuahua,2005-01-01,11.938742136513516,47.1,2.06,0.89,0.42,0.0,0.0,3.3700000000000045,1.852
Chihuahua,2005-02-01,11.636940775076617,50.7,2.0,0.0,0.0,0.0,0.0,2.0,0.3143333333333333
Chihuahua,2005-03-01,13.625089005873212,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chihuahua,2005-04-01,18.09470602060032,0.3,0.05,0.0,0.0,0.0,0.0,0.04999999999999716,4.191333333333334
Chihuahua,2005-05-01,21.972260257220317,35.3,2.72,0.0,0.0,0.0,0.0,2.719999999999999,2.678666666666667
