,__type,ReleaseID,Date,FileDate,D0,D1,D2,D3,D4,None,Entidad
180,DroughtMonitorSite.code.NadmData,45,2006-07-31,20060731,33.22,41.39,12.86,12.53,0.0,0.0,Nuevo Leon
181,DroughtMonitorSite.code.NadmData,44,2006-06-30,20060630,20.5,24.42,19.68,35.4,0.0,0.0,Nuevo Leon
182,DroughtMonitorSite.code.NadmData,43,2006-05-31,20060531,23.84,19.94,9.73,5.41,0.0,41.08,Nuevo Leon
183,DroughtMonitorSite.code.NadmData,42,2006-04-30,20060430,70.61,19.73,6.32,3.28,0.06,0.0,Nuevo Leon
184,DroughtMonitorSite.code.NadmData,41,2006-03-31,20060331,81.82,12.49,5.25,0.38,0.06,0.0,Nuevo Leon
185,DroughtMonitorSite.code.NadmData,40,2006-02-28,20060228,78.97,9.2,7.59,3.11,1.13,0.0,Nuevo Leon
186,DroughtMonitorSite.code.NadmData,39,2006-01-31,20060131,61.11,16.47,12.39,10.02,0.0,0.0,Nuevo Leon
187,DroughtMonitorSite.code.NadmData,38,2005-12-31,20051231,21.05,0.0,0.0,0.0,0.0,78.95,Nuevo Leon
188,DroughtMonitorSite.code.NadmData,37,2005-11-30,20051130,8.65,0.0,0.0,0.0,0.0,91.35,Nuevo Leon
189,DroughtMonitorSite.code.NadmData,36,2005-10-31,20051031,17.36,0.44,0.0,0.0,0.0,82.2,Nuevo Leon
190,DroughtMonitorSite.code.NadmData,35,2005-09-30,20050930,72.9,17.29,2.43,0.0,0.0,7.37,Nuevo Leon
191,DroughtMonitorSite.code.NadmData,34,2005-08-31,20050831,51.3,0.23,0.0,0.0,0.0,48.47,Nuevo Leon
192,DroughtMonitorSite.code.NadmData,33,2005-07-31,20050731,12.08,0.0,0.0,0.0,0.0,87.92,Nuevo Leon
193,DroughtMonitorSite.code.NadmData,32,2005-06-30,20050630,7.46,0.93,0.3,0.0,0.0,91.31,Nuevo Leon
194,DroughtMonitorSite.code.NadmData,31,2005-05-31,20050531,0.7,0.0,0.0,0.0,0.0,99.3,Nuevo Leon
195,DroughtMonitorSite.code.NadmData,30,2005-04-30,20050430,7.47,0.0,0.0,0.0,0.0,92.53,Nuevo Leon
196,DroughtMonitorSite.code.NadmData,29,2005-03-31,20050331,0.15,0.0,0.0,0.0,0.0,99.85,Nuevo Leon
197,DroughtMonitorSite.code.NadmData,28,2005-02-28,20050228,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
198,DroughtMonitorSite.code.NadmData,27,2005-01-31,20050131,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
199,DroughtMonitorSite.code.NadmData,26,2004-12-31,20041231,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
200,DroughtMonitorSite.code.NadmData,25,2004-11-30,20041130,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
201,DroughtMonitorSite.code.NadmData,24,2004-10-31,20041031,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
202,DroughtMonitorSite.code.NadmData,23,2004-09-30,20040930,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
203,DroughtMonitorSite.code.NadmData,22,2004-08-31,20040831,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
204,DroughtMonitorSite.code.NadmData,21,2004-07-31,20040731,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
205,DroughtMonitorSite.code.NadmData,20,2004-06-30,20040630,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
206,DroughtMonitorSite.code.NadmData,19,2004-05-31,20040531,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
207,DroughtMonitorSite.code.NadmData,18,2004-04-30,20040430,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
208,DroughtMonitorSite.code.NadmData,17,2004-03-31,20040331,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
209,DroughtMonitorSite.code.NadmData,16,2004-02-29,20040229,0.0,0.0,0.0,0.0,0.0,0.0,Nuevo Leon
210,DroughtMonitorSite.code.NadmData,15,2004-01-31,20040131,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
211,DroughtMonitorSite.code.NadmData,14,2003-12-31,20031231,0.0,0.0,0.0,0.0,0.0,0.0,Nuevo Leon
212,DroughtMonitorSite.code.NadmData,13,2003-11-30,20031130,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
213,DroughtMonitorSite.code.NadmData,12,2003-10-31,20031031,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
214,DroughtMonitorSite.code.NadmData,11,2003-09-30,20030930,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
215,DroughtMonitorSite.code.NadmData,10,2003-08-31,20030831,0.0,0.0,0.0,0.0,0.0,0.0,Nuevo Leon
216,DroughtMonitorSite.code.NadmData,9,2003-07-31,20030731,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
217,DroughtMonitorSite.code.NadmData,8,2003-06-30,20030630,1.31,0.06,0.0,0.0,0.0,98.62,Nuevo Leon
218,DroughtMonitorSite.code.NadmData,7,2003-05-31,20030531,14.32,0.0,0.0,0.0,0.0,85.68,Nuevo Leon
219,DroughtMonitorSite.code.NadmData,6,2003-04-30,20030430,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
220,DroughtMonitorSite.code.NadmData,5,2003-03-31,20030331,12.95,0.0,0.0,0.0,0.0,87.05,Nuevo Leon
221,DroughtMonitorSite.code.NadmData,4,2003-02-28,20030228,9.44,0.0,0.0,0.0,0.0,90.56,Nuevo Leon
222,DroughtMonitorSite.code.NadmData,3,2003-01-31,20030131,0.0,0.0,0.0,0.0,0.0,100.0,Nuevo Leon
223,DroughtMonitorSite.code.NadmData,2,2002-12-31,20021231,0.39,0.0,0.0,0.0,0.0,99.61,Nuevo Leon
224,DroughtMonitorSite.code.NadmData,1,2002-11-30,20021130,0.39,0.0,0.0,0.0,0.0,99.61,Nuevo Leon
0,DroughtMonitorSite.code.NadmData,225,2021-07-31,20210731,6.79,0.0,0.0,0.0,0.0,93.21,Oaxaca
1,DroughtMonitorSite.code.NadmData,224,2021-06-30,20210630,1.28,0.0,0.0,0.0,0.0,98.72,Oaxaca
2,DroughtMonitorSite.code.NadmData,223,2021-05-31,20210531,28.2,16.15,3.33,0.0,0.0,52.32,Oaxaca
3,DroughtMonitorSite.code.NadmData,222,2021-04-30,20210430,44.09,26.43,4.56,0.0,0.0,24.92,Oaxaca
4,DroughtMonitorSite.code.NadmData,221,2021-03-31,20210331,41.75,15.49,2.12,0.0,0.0,40.65,Oaxaca
5,DroughtMonitorSite.code.NadmData,220,2021-02-28,20210228,35.81,10.09,1.15,0.0,0.0,52.95,Oaxaca
6,DroughtMonitorSite.code.NadmData,219,2021-01-31,20210131,39.0,8.99,4.34,0.0,0.0,47.67,Oaxaca
7,DroughtMonitorSite.code.NadmData,218,2020-12-31,20201231,32.57,13.01,6.61,0.0,0.0,47.82,Oaxaca
8,DroughtMonitorSite.code.NadmData,217,2020-11-30,20201130,22.85,12.51,7.01,0.0,0.0,57.63,Oaxaca
9,DroughtMonitorSite.code.NadmData,216,2020-10-31,20201031,22.05,15.53,11.65,1.21,0.0,49.55,Oaxaca
10,DroughtMonitorSite.code.NadmData,215,2020-09-30,20200930,20.28,17.98,13.36,0.77,0.0,47.6,Oaxaca
11,DroughtMonitorSite.code.NadmData,214,2020-08-31,20200831,23.57,20.0,15.28,0.77,0.0,40.38,Oaxaca
12,DroughtMonitorSite.code.NadmData,213,2020-07-31,20200731,27.2,19.24,20.53,4.25,0.0,28.78,Oaxaca
13,DroughtMonitorSite.code.NadmData,212,2020-06-30,20200630,30.99,20.73,22.74,0.0,0.0,25.54,Oaxaca
14,DroughtMonitorSite.code.NadmData,211,2020-05-31,20200531,23.45,31.9,12.59,0.0,0.0,32.06,Oaxaca
15,DroughtMonitorSite.code.NadmData,210,2020-04-30,20200430,38.04,20.05,3.33,0.0,0.0,38.58,Oaxaca
16,DroughtMonitorSite.code.NadmData,209,2020-03-31,20200331,43.85,4.13,3.33,0.0,0.0,48.69,Oaxaca
17,DroughtMonitorSite.code.NadmData,208,2020-02-29,20200229,21.49,4.44,3.33,0.0,0.0,70.74,Oaxaca
18,DroughtMonitorSite.code.NadmData,207,2020-01-31,20200131,19.25,5.53,5.04,0.0,0.0,70.19,Oaxaca
19,DroughtMonitorSite.code.NadmData,206,2019-12-31,20191231,15.73,2.91,3.41,0.0,0.0,77.96,Oaxaca
20,DroughtMonitorSite.code.NadmData,205,2019-11-30,20191130,15.87,4.53,5.35,0.45,0.0,73.81,Oaxaca
21,DroughtMonitorSite.code.NadmData,204,2019-10-31,20191031,17.22,5.1,5.27,2.38,0.0,70.02,Oaxaca
22,DroughtMonitorSite.code.NadmData,203,2019-09-30,20190930,33.29,20.4,12.95,7.4,1.16,24.79,Oaxaca
23,DroughtMonitorSite.code.NadmData,202,2019-08-31,20190831,25.75,29.02,16.09,6.73,0.97,21.44,Oaxaca
24,DroughtMonitorSite.code.NadmData,201,2019-07-31,20190731,26.1,28.53,13.75,6.78,1.02,23.82,Oaxaca
25,DroughtMonitorSite.code.NadmData,200,2019-06-30,20190630,30.46,22.41,10.58,2.34,0.0,34.21,Oaxaca
26,DroughtMonitorSite.code.NadmData,199,2019-05-31,20190531,29.29,22.85,4.97,0.07,0.0,42.82,Oaxaca
27,DroughtMonitorSite.code.NadmData,198,2019-04-30,20190430,37.74,17.03,5.24,1.32,0.0,38.67,Oaxaca
28,DroughtMonitorSite.code.NadmData,197,2019-03-31,20190331,24.76,15.92,5.35,0.0,0.0,53.96,Oaxaca
29,DroughtMonitorSite.code.NadmData,196,2019-02-28,20190228,19.76,14.86,2.27,0.0,0.0,63.11,Oaxaca
30,DroughtMonitorSite.code.NadmData,195,2019-01-31,20190131,17.42,15.69,0.0,0.0,0.0,66.89,Oaxaca
31,DroughtMonitorSite.code.NadmData,194,2018-12-31,20181231,16.8,16.27,0.0,0.0,0.0,66.94,Oaxaca
32,DroughtMonitorSite.code.NadmData,193,2018-11-30,20181130,25.47,13.79,0.0,0.0,0.0,60.74,Oaxaca
33,DroughtMonitorSite.code.NadmData,192,2018-10-31,20181031,28.41,5.19,0.0,0.0,0.0,66.4,Oaxaca
34,DroughtMonitorSite.code.NadmData,191,2018-09-30,20180930,43.69,29.67,4.76,0.81,0.0,21.08,Oaxaca
35,DroughtMonitorSite.code.NadmData,190,2018-08-31,20180831,43.46,27.65,7.46,1.34,0.0,20.1,Oaxaca
36,DroughtMonitorSite.code.NadmData,189,2018-07-31,20180731,66.99,15.06,2.01,0.0,0.0,15.94,Oaxaca
37,DroughtMonitorSite.code.NadmData,188,2018-06-30,20180630,34.42,3.44,0.0,0.0,0.0,62.15,Oaxaca
38,DroughtMonitorSite.code.NadmData,187,2018-05-31,20180531,39.45,7.28,0.0,0.0,0.0,53.27,Oaxaca
39,DroughtMonitorSite.code.NadmData,186,2018-04-30,20180430,34.76,9.4,0.0,0.0,0.0,55.83,Oaxaca
40,DroughtMonitorSite.code.NadmData,185,2018-03-31,20180331,39.96,0.0,0.0,0.0,0.0,60.04,Oaxaca
41,DroughtMonitorSite.code.NadmData,184,2018-02-28,20180228,21.66,0.0,0.0,0.0,0.0,78.34,Oaxaca
42,DroughtMonitorSite.code.NadmData,183,2018-01-31,20180131,23.9,0.0,0.0,0.0,0.0,76.1,Oaxaca
43,DroughtMonitorSite.code.NadmData,182,2017-12-31,20171231,26.95,0.0,0.0,0.0,0.0,73.05,Oaxaca
44,DroughtMonitorSite.code.NadmData,181,2017-11-30,20171130,19.79,0.0,0.0,0.0,0.0,80.21,Oaxaca
45,DroughtMonitorSite.code.NadmData,180,2017-10-31,20171031,22.6,0.0,0.0,0.0,0.0,77.4,Oaxaca
46,DroughtMonitorSite.code.NadmData,179,2017-09-30,20170930,42.87,0.0,0.0,0.0,0.0,57.13,Oaxaca
47,DroughtMonitorSite.code.NadmData,178,2017-08-31,20170831,31.1,0.0,0.0,0.0,0.0,68.9,Oaxaca
48,DroughtMonitorSite.code.NadmData,177,2017-07-31,20170731,22.65,0.0,0.0,0.0,0.0,77.35,Oaxaca
49,DroughtMonitorSite.code.NadmData,176,2017-06-30,20170630,12.88,0.0,0.0,0.0,0.0,87.12,Oaxaca
50,DroughtMonitorSite.code.NadmData,175,2017-05-31,20170531,32.64,8.56,0.0,0.0,0.0,58.79,Oaxaca
51,DroughtMonitorSite.code.NadmData,174,2017-04-30,20170430,20.28,29.23,9.91,7.61,0.0,32.98,Oaxaca
52,DroughtMonitorSite.code.NadmData,173,2017-03-31,20170331,22.23,33.72,10.92,6.37,0.0,26.76,Oaxaca
53,DroughtMonitorSite.code.NadmData,172,2017-02-28,20170228,23.61,33.21,10.51,6.84,0.0,25.83,Oaxaca
54,DroughtMonitorSite.code.NadmData,171,2017-01-31,20170131,34.7,21.33,10.98,6.38,0.0,26.62,Oaxaca
55,DroughtMonitorSite.code.NadmData,170,2016-12-31,20161231,36.24,20.92,11.98,2.4,0.0,28.47,Oaxaca
56,DroughtMonitorSite.code.NadmData,169,2016-11-30,20161130,35.88,29.53,7.74,0.0,0.0,26.85,Oaxaca
57,DroughtMonitorSite.code.NadmData,168,2016-10-31,20161031,35.21,29.14,5.22,0.0,0.0,30.43,Oaxaca
58,DroughtMonitorSite.code.NadmData,167,2016-09-30,20160930,33.99,23.27,2.99,0.0,0.0,39.75,Oaxaca
59,DroughtMonitorSite.code.NadmData,166,2016-08-31,20160831,24.17,25.98,8.94,1.75,0.0,39.16,Oaxaca
60,DroughtMonitorSite.code.NadmData,165,2016-07-31,20160731,35.78,30.71,8.49,1.5,0.0,23.52,Oaxaca
61,DroughtMonitorSite.code.NadmData,164,2016-06-30,20160630,39.1,13.9,4.22,0.0,0.0,42.78,Oaxaca
62,DroughtMonitorSite.code.NadmData,163,2016-05-31,20160531,24.93,7.17,6.63,0.0,0.0,61.27,Oaxaca
63,DroughtMonitorSite.code.NadmData,162,2016-04-30,20160430,20.81,12.62,7.48,0.0,0.0,59.09,Oaxaca
64,DroughtMonitorSite.code.NadmData,161,2016-03-31,20160331,23.98,19.76,10.08,5.27,0.0,40.91,Oaxaca
65,DroughtMonitorSite.code.NadmData,160,2016-02-29,20160229,25.49,23.19,9.27,2.7,0.0,39.35,Oaxaca
66,DroughtMonitorSite.code.NadmData,159,2016-01-31,20160131,26.98,20.17,8.04,1.7,0.0,43.11,Oaxaca
67,DroughtMonitorSite.code.NadmData,158,2015-12-31,20151231,30.66,21.95,6.32,1.25,0.0,39.81,Oaxaca
68,DroughtMonitorSite.code.NadmData,157,2015-11-30,20151130,28.93,27.32,6.75,0.0,0.0,37.0,Oaxaca
69,DroughtMonitorSite.code.NadmData,156,2015-10-31,20151031,34.13,28.55,9.63,0.0,0.0,27.68,Oaxaca
70,DroughtMonitorSite.code.NadmData,155,2015-09-30,20150930,35.19,31.11,1.83,0.0,0.0,31.87,Oaxaca
71,DroughtMonitorSite.code.NadmData,154,2015-08-31,20150831,48.32,21.4,0.18,0.0,0.0,30.1,Oaxaca
72,DroughtMonitorSite.code.NadmData,153,2015-07-31,20150731,47.97,17.96,0.0,0.0,0.0,34.07,Oaxaca
73,DroughtMonitorSite.code.NadmData,152,2015-06-30,20150630,29.37,3.42,0.0,0.0,0.0,67.21,Oaxaca
74,DroughtMonitorSite.code.NadmData,151,2015-05-31,20150531,41.41,2.49,0.0,0.0,0.0,56.1,Oaxaca
75,DroughtMonitorSite.code.NadmData,150,2015-04-30,20150430,41.78,2.43,0.0,0.0,0.0,55.79,Oaxaca
76,DroughtMonitorSite.code.NadmData,149,2015-03-31,20150331,25.14,4.62,0.0,0.0,0.0,70.25,Oaxaca
77,DroughtMonitorSite.code.NadmData,148,2015-02-28,20150228,14.19,4.62,0.0,0.0,0.0,81.2,Oaxaca
78,DroughtMonitorSite.code.NadmData,147,2015-01-31,20150131,16.26,4.62,0.0,0.0,0.0,79.12,Oaxaca
79,DroughtMonitorSite.code.NadmData,146,2014-12-31,20141231,17.02,4.61,0.0,0.0,0.0,78.37,Oaxaca
80,DroughtMonitorSite.code.NadmData,145,2014-11-30,20141130,15.72,5.75,0.0,0.0,0.0,78.53,Oaxaca
81,DroughtMonitorSite.code.NadmData,144,2014-10-31,20141031,10.87,5.09,0.0,0.0,0.0,84.03,Oaxaca
82,DroughtMonitorSite.code.NadmData,143,2014-09-30,20140930,35.56,13.91,0.0,0.0,0.0,50.53,Oaxaca
83,DroughtMonitorSite.code.NadmData,142,2014-08-31,20140831,42.11,11.07,0.0,0.0,0.0,46.82,Oaxaca
84,DroughtMonitorSite.code.NadmData,141,2014-07-31,20140731,40.69,5.01,0.0,0.0,0.0,54.3,Oaxaca
85,DroughtMonitorSite.code.NadmData,140,2014-06-30,20140630,27.47,1.53,0.0,0.0,0.0,71.0,Oaxaca
86,DroughtMonitorSite.code.NadmData,139,2014-05-31,20140531,28.62,2.69,0.0,0.0,0.0,68.69,Oaxaca
87,DroughtMonitorSite.code.NadmData,138,2014-04-30,20140430,38.73,5.79,0.0,0.0,0.0,55.48,Oaxaca
88,DroughtMonitorSite.code.NadmData,137,2014-03-31,20140331,25.29,1.02,0.0,0.0,0.0,73.69,Oaxaca
89,DroughtMonitorSite.code.NadmData,136,2014-02-28,20140228,45.05,0.0,0.0,0.0,0.0,54.95,Oaxaca
90,DroughtMonitorSite.code.NadmData,135,2014-01-31,20140131,11.31,0.0,0.0,0.0,0.0,88.69,Oaxaca
91,DroughtMonitorSite.code.NadmData,134,2013-12-31,20131231,9.1,0.0,0.0,0.0,0.0,90.9,Oaxaca
92,DroughtMonitorSite.code.NadmData,133,2013-11-30,20131130,3.23,0.0,0.0,0.0,0.0,96.77,Oaxaca
93,DroughtMonitorSite.code.NadmData,132,2013-10-31,20131031,9.75,0.0,0.0,0.0,0.0,90.25,Oaxaca
94,DroughtMonitorSite.code.NadmData,131,2013-09-30,20130930,15.15,0.0,0.0,0.0,0.0,84.85,Oaxaca
95,DroughtMonitorSite.code.NadmData,130,2013-08-31,20130831,36.1,0.0,0.0,0.0,0.0,63.9,Oaxaca
96,DroughtMonitorSite.code.NadmData,129,2013-07-31,20130731,31.47,0.0,0.0,0.0,0.0,68.53,Oaxaca
97,DroughtMonitorSite.code.NadmData,128,2013-06-30,20130630,19.39,0.0,0.0,0.0,0.0,80.61,Oaxaca
98,DroughtMonitorSite.code.NadmData,127,2013-05-31,20130531,7.49,0.0,0.0,0.0,0.0,92.51,Oaxaca
99,DroughtMonitorSite.code.NadmData,126,2013-04-30,20130430,18.71,0.0,0.0,0.0,0.0,81.29,Oaxaca
100,DroughtMonitorSite.code.NadmData,125,2013-03-31,20130331,4.42,0.0,0.0,0.0,0.0,95.58,Oaxaca
101,DroughtMonitorSite.code.NadmData,124,2013-02-28,20130228,6.64,0.13,0.0,0.0,0.0,93.23,Oaxaca
102,DroughtMonitorSite.code.NadmData,123,2013-01-31,20130131,20.63,0.0,0.0,0.0,0.0,79.37,Oaxaca
103,DroughtMonitorSite.code.NadmData,122,2012-12-31,20121231,16.32,0.0,0.0,0.0,0.0,83.68,Oaxaca
104,DroughtMonitorSite.code.NadmData,121,2012-11-30,20121130,4.16,0.0,0.0,0.0,0.0,95.84,Oaxaca
105,DroughtMonitorSite.code.NadmData,120,2012-10-31,20121031,0.0,0.0,0.0,0.0,0.0,100.0,Oaxaca
106,DroughtMonitorSite.code.NadmData,119,2012-09-30,20120930,0.0,0.0,0.0,0.0,0.0,100.0,Oaxaca
107,DroughtMonitorSite.code.NadmData,118,2012-08-31,20120831,0.0,0.0,0.0,0.0,0.0,100.0,Oaxaca
108,DroughtMonitorSite.code.NadmData,117,2012-07-31,20120731,16.07,0.0,0.0,0.0,0.0,83.93,Oaxaca
109,DroughtMonitorSite.code.NadmData,116,2012-06-30,20120630,0.0,0.0,0.0,0.0,0.0,100.0,Oaxaca
110,DroughtMonitorSite.code.NadmData,115,2012-05-31,20120531,13.54,0.0,0.0,0.0,0.0,86.46,Oaxaca
111,DroughtMonitorSite.code.NadmData,114,2012-04-30,20120430,13.54,0.0,0.0,0.0,0.0,86.46,Oaxaca
112,DroughtMonitorSite.code.NadmData,113,2012-03-31,20120331,0.0,0.0,0.0,0.0,0.0,100.0,Oaxaca
113,DroughtMonitorSite.code.NadmData,112,2012-02-29,20120229,1.37,0.0,0.0,0.0,0.0,98.63,Oaxaca
114,DroughtMonitorSite.code.NadmData,111,2012-01-31,20120131,2.09,0.0,0.0,0.0,0.0,97.91,Oaxaca
115,DroughtMonitorSite.code.NadmData,110,2011-12-31,20111231,0.63,0.0,0.0,0.0,0.0,99.37,Oaxaca
116,DroughtMonitorSite.code.NadmData,109,2011-11-30,20111130,0.73,0.0,0.0,0.0,0.0,99.27,Oaxaca
117,DroughtMonitorSite.code.NadmData,108,2011-10-31,20111031,0.67,0.0,0.0,0.0,0.0,99.33,Oaxaca
118,DroughtMonitorSite.code.NadmData,107,2011-09-30,20110930,0.0,0.0,0.0,0.0,0.0,100.0,Oaxaca
119,DroughtMonitorSite.code.NadmData,106,2011-08-31,20110831,13.47,0.32,0.0,0.0,0.0,86.22,Oaxaca
120,DroughtMonitorSite.code.NadmData,105,2011-07-31,20110731,10.65,2.67,0.47,0.0,0.0,86.22,Oaxaca
121,DroughtMonitorSite.code.NadmData,104,2011-06-30,20110630,23.2,17.55,1.13,0.0,0.0,58.12,Oaxaca
122,DroughtMonitorSite.code.NadmData,103,2011-05-31,20110531,39.09,15.79,0.0,0.0,0.0,45.13,Oaxaca
123,DroughtMonitorSite.code.NadmData,102,2011-04-30,20110430,55.5,6.26,0.0,0.0,0.0,38.24,Oaxaca
124,DroughtMonitorSite.code.NadmData,101,2011-03-31,20110331,31.07,40.5,0.0,0.0,0.0,28.43,Oaxaca
125,DroughtMonitorSite.code.NadmData,100,2011-02-28,20110228,0.0,0.0,0.0,0.0,0.0,100.0,Oaxaca
126,DroughtMonitorSite.code.NadmData,99,2011-01-31,20110131,0.0,0.0,0.0,0.0,0.0,100.0,Oaxaca
127,DroughtMonitorSite.code.NadmData,98,2010-12-31,20101231,0.56,0.0,0.0,0.0,0.0,99.44,Oaxaca
128,DroughtMonitorSite.code.NadmData,97,2010-11-30,20101130,0.0,0.0,0.0,0.0,0.0,100.0,Oaxaca
129,DroughtMonitorSite.code.NadmData,96,2010-10-31,20101031,0.0,0.0,0.0,0.0,0.0,100.0,Oaxaca
130,DroughtMonitorSite.code.NadmData,95,2010-09-30,20100930,0.0,0.0,0.0,0.0,0.0,100.0,Oaxaca
131,DroughtMonitorSite.code.NadmData,94,2010-08-31,20100831,0.0,0.0,0.0,0.0,0.0,100.0,Oaxaca
132,DroughtMonitorSite.code.NadmData,93,2010-07-31,20100731,1.09,0.0,0.0,0.0,0.0,98.91,Oaxaca
133,DroughtMonitorSite.code.NadmData,92,2010-06-30,20100630,39.62,5.01,0.32,0.0,0.0,55.05,Oaxaca
134,DroughtMonitorSite.code.NadmData,91,2010-05-31,20100531,29.12,22.16,5.22,0.0,0.0,43.5,Oaxaca
135,DroughtMonitorSite.code.NadmData,90,2010-04-30,20100430,24.61,15.76,4.57,0.0,0.0,55.07,Oaxaca
136,DroughtMonitorSite.code.NadmData,89,2010-03-31,20100331,24.36,16.49,4.57,0.0,0.0,54.58,Oaxaca
137,DroughtMonitorSite.code.NadmData,88,2010-02-28,20100228,24.51,18.53,2.52,0.0,0.0,54.43,Oaxaca
138,DroughtMonitorSite.code.NadmData,87,2010-01-31,20100131,32.31,10.97,0.0,0.0,0.0,56.72,Oaxaca
139,DroughtMonitorSite.code.NadmData,86,2009-12-31,20091231,37.34,5.64,0.0,0.0,0.0,57.02,Oaxaca
140,DroughtMonitorSite.code.NadmData,85,2009-11-30,20091130,29.35,5.79,0.0,0.0,0.0,64.86,Oaxaca
141,DroughtMonitorSite.code.NadmData,84,2009-10-31,20091031,4.28,6.8,0.0,0.0,0.0,88.92,Oaxaca
142,DroughtMonitorSite.code.NadmData,83,2009-09-30,20090930,4.28,6.8,0.0,0.0,0.0,88.92,Oaxaca
143,DroughtMonitorSite.code.NadmData,82,2009-08-31,20090831,65.76,14.57,0.0,0.0,0.0,19.67,Oaxaca
144,DroughtMonitorSite.code.NadmData,81,2009-07-31,20090731,6.51,3.76,0.0,0.0,0.0,89.74,Oaxaca
145,DroughtMonitorSite.code.NadmData,80,2009-06-30,20090630,7.51,3.76,0.0,0.0,0.0,88.74,Oaxaca
146,DroughtMonitorSite.code.NadmData,79,2009-05-31,20090531,9.77,3.76,0.0,0.0,0.0,86.47,Oaxaca
147,DroughtMonitorSite.code.NadmData,78,2009-04-30,20090430,8.82,3.76,0.0,0.0,0.0,87.43,Oaxaca
148,DroughtMonitorSite.code.NadmData,77,2009-03-31,20090331,11.09,0.0,0.0,0.0,0.0,88.91,Oaxaca
149,DroughtMonitorSite.code.NadmData,76,2009-02-28,20090228,1.68,0.0,0.0,0.0,0.0,98.32,Oaxaca
150,DroughtMonitorSite.code.NadmData,75,2009-01-31,20090131,1.86,0.0,0.0,0.0,0.0,98.14,Oaxaca
151,DroughtMonitorSite.code.NadmData,74,2008-12-31,20081231,1.57,0.0,0.0,0.0,0.0,98.43,Oaxaca
152,DroughtMonitorSite.code.NadmData,73,2008-11-30,20081130,2.95,0.0,0.0,0.0,0.0,97.05,Oaxaca
153,DroughtMonitorSite.code.NadmData,72,2008-10-31,20081031,0.81,0.0,0.0,0.0,0.0,99.19,Oaxaca
154,DroughtMonitorSite.code.NadmData,71,2008-09-30,20080930,0.8,0.0,0.0,0.0,0.0,99.2,Oaxaca
155,DroughtMonitorSite.code.NadmData,70,2008-08-31,20080831,2.41,0.0,0.0,0.0,0.0,97.59,Oaxaca
156,DroughtMonitorSite.code.NadmData,69,2008-07-31,20080731,1.22,0.0,0.0,0.0,0.0,98.78,Oaxaca
157,DroughtMonitorSite.code.NadmData,68,2008-06-30,20080630,22.6,5.02,4.74,0.0,0.0,67.64,Oaxaca
158,DroughtMonitorSite.code.NadmData,67,2008-05-31,20080531,40.23,6.14,8.85,0.0,0.0,44.79,Oaxaca
159,DroughtMonitorSite.code.NadmData,66,2008-04-30,20080430,26.48,2.06,0.0,0.0,0.0,71.46,Oaxaca
160,DroughtMonitorSite.code.NadmData,65,2008-03-31,20080331,71.44,0.0,0.0,0.0,0.0,28.56,Oaxaca
161,DroughtMonitorSite.code.NadmData,64,2008-02-29,20080229,44.29,0.0,0.0,0.0,0.0,55.71,Oaxaca
162,DroughtMonitorSite.code.NadmData,63,2008-01-31,20080131,1.22,0.07,0.0,0.0,0.0,98.7,Oaxaca
163,DroughtMonitorSite.code.NadmData,62,2007-12-31,20071231,0.0,0.0,0.0,0.0,0.0,100.0,Oaxaca
164,DroughtMonitorSite.code.NadmData,61,2007-11-30,20071130,0.0,0.0,0.0,0.0,0.0,100.0,Oaxaca
165,DroughtMonitorSite.code.NadmData,60,2007-10-31,20071031,0.0,0.0,0.0,0.0,0.0,100.0,Oaxaca
166,DroughtMonitorSite.code.NadmData,59,2007-09-30,20070930,20.49,0.0,0.0,0.0,0.0,79.51,Oaxaca
167,DroughtMonitorSite.code.NadmData,58,2007-08-31,20070831,3.91,0.0,0.0,0.0,0.0,96.09,Oaxaca
168,DroughtMonitorSite.code.NadmData,57,2007-07-31,20070731,30.11,1.19,0.0,0.0,0.0,68.69,Oaxaca
169,DroughtMonitorSite.code.NadmData,56,2007-06-30,20070630,76.01,7.6,0.0,0.0,0.0,16.39,Oaxaca
170,DroughtMonitorSite.code.NadmData,55,2007-05-31,20070531,22.55,0.65,0.0,0.0,0.0,76.81,Oaxaca
